Raw Yaw,Raw Pitch,Raw Roll,Speed Yaw, Speed Pitch,Speed Roll
1f97,1f4a,1f1f,-1.2,2.65,4.8
1f99,1f49,1f44,-1.3,2.7,2.95
1f9b,1f48,1f42,-1.4,2.75,3.05
1f9b,1f48,1f42,-1.4,2.75,3.05
1f94,1f45,1f3f,-1.05,2.9,3.2
1f94,1f45,1f3f,-1.05,2.9,3.2
1f91,1f44,1f40,-0.9,2.95,3.15
1f99,1f4c,1f56,-1.3,2.55,2.05
1f96,1f45,1f65,-1.15,2.9,1.3
1f96,1f45,1f65,-1.15,2.9,1.3
1f9c,1f4d,1f84,-1.45,2.5,-0.25
1f98,1f48,1f89,-1.25,2.75,-0.5
1f98,1f48,1f89,-1.25,2.75,-0.5
1f92,1f49,1f6d,-0.95,2.7,0.9
1f92,1f49,1f6d,-0.95,2.7,0.9
1f91,1f43,1f52,-0.9,3,2.25
1f91,1f47,1f3e,-0.9,2.8,3.25
1f99,1f3d,1f30,-1.3,3.3,3.95
1f8e,1f48,1f2c,-0.75,2.75,4.15
1f8b,1f44,1f3c,-0.6,2.95,3.35
1f8b,1f40,1f41,-0.6,3.15,3.1
1f90,1f44,1f38,-0.85,2.95,3.55
1f94,1f4c,1f37,-1.05,2.55,3.6
1f85,1f4c,1f41,-0.3,2.55,3.1
1f97,1f46,1f3b,-1.2,2.85,3.4
1f98,1f46,1f33,-1.25,2.85,3.8
1f90,1f3e,1f3a,-0.85,3.25,3.45
1f8c,1f3f,1f46,-0.65,3.2,2.85
1f8f,1f49,1f3a,-0.8,2.7,3.45
1f93,1f46,1f3c,-1,2.85,3.35
1f8a,1f49,1f38,-0.55,2.7,3.55
1f9a,1f46,1f3c,-1.35,2.85,3.35
1f98,1f44,1f42,-1.25,2.95,3.05
1f9a,1f44,1f3d,-1.35,2.95,3.3
1f97,1f4b,1f3d,-1.2,2.6,3.3
1f92,1f42,1f41,-0.95,3.05,3.1
1f94,1f49,1f48,-1.05,2.7,2.75
1f98,1f43,1f4d,-1.25,3,2.5
1f9c,1f42,1f6f,-1.45,3.05,0.8
1f9c,1f42,1f6f,-1.45,3.05,0.8
1f90,1f45,1f6b,-0.85,2.9,1
1f98,1f4a,1f49,-1.25,2.65,2.7
1f8e,1f48,1f39,-0.75,2.75,3.5
1f91,1f3f,1f42,-0.9,3.2,3.05
1f95,1f46,1f36,-1.1,2.85,3.65
1f95,1f46,1f35,-1.1,2.85,3.7
1f93,1f45,1f3e,-1,2.9,3.25
1f98,1f47,1f36,-1.25,2.8,3.65
1f93,1f47,1f36,-1,2.8,3.65
1f99,1f44,1f2c,-1.3,2.95,4.15
1f99,1f44,1f2c,-1.3,2.95,4.15
1f93,1f40,1f28,-1,3.15,4.35
1f96,1f42,1f21,-1.15,3.05,4.7
1f98,1f40,1f22,-1.25,3.15,4.65
1f99,1f47,1f16,-1.3,2.8,5.25
1f96,1f44,1f01,-1.15,2.95,6.3
1f99,1f43,1eec,-1.3,3,7.35
1f97,1f3d,1ee7,-1.2,3.3,7.6
1f97,1f3d,1ee7,-1.2,3.3,7.6
1f91,1f48,1f08,-0.9,2.75,5.95
1f8f,1f4a,1f25,-0.8,2.65,4.5
1f94,1f48,1f38,-1.05,2.75,3.55
1fa3,1f45,1f37,-1.8,2.9,3.6
1f94,1f44,1f2c,-1.05,2.95,4.15
1f9b,1f40,1f40,-1.4,3.15,3.15
1f90,1f42,1f42,-0.85,3.05,3.05
1f90,1f42,1f42,-0.85,3.05,3.05
1f91,1f43,1f50,-0.9,3,2.35
1f94,1f47,1f5e,-1.05,2.8,1.65
1f91,1f4c,1f69,-0.9,2.55,1.1
1f90,1f4a,1fb7,-0.85,2.65,-2.8
1f90,1f48,1fd6,-0.85,2.75,-4.35
1f90,1f48,1fd6,-0.85,2.75,-4.35
1f9f,1f45,1fde,-1.6,2.9,-4.75
1f9f,1f45,1fde,-1.6,2.9,-4.75
1f99,1f4a,1fd6,-1.3,2.65,-4.35
1f98,1f45,1fd1,-1.25,2.9,-4.1
1f98,1f45,1fd1,-1.25,2.9,-4.1
1f9c,1f47,1fdb,-1.45,2.8,-4.6
1fa0,1f47,1fbc,-1.65,2.8,-3.05
1f94,1f53,1f7a,-1.05,2.2,0.25
1f96,1f43,1f6d,-1.15,3,0.9
1f98,1f48,1f49,-1.25,2.75,2.7
1f9e,1f46,1f2a,-1.55,2.85,4.25
1fae,1f43,1f52,-2.35,3,2.25
1fd8,1f4f,1fa0,-4.45,2.4,-1.65
1fee,1f51,1fba,-5.55,2.3,-2.95
201f,1f47,1fd0,-8,2.8,-4.05
2085,1f49,1ff2,-13.1,2.7,-5.75
2113,1f47,1ff5,-20.2,2.8,-5.9
222b,1f54,2002,-34.2,2.15,-6.55
222b,1f54,2002,-34.2,2.15,-6.55
2285,1f55,2025,-38.7,2.1,-8.3
22ac,1f55,1ff9,-40.65,2.1,-6.1
22c2,1f58,1fdf,-41.75,1.95,-4.8
22d4,1f5f,1ff1,-42.65,1.6,-5.7
2304,1f5c,2016,-45.05,1.75,-7.55
230a,1f5e,1ff2,-45.35,1.65,-5.75
22f5,1f5b,1fc4,-44.3,1.8,-3.45
22f8,1f51,1fab,-44.45,2.3,-2.2
22d0,1f55,1fa3,-42.45,2.1,-1.8
22d0,1f55,1fa3,-42.45,2.1,-1.8
2290,1f5e,1fa8,-39.25,1.65,-2.05
225b,1f52,1fb2,-36.6,2.25,-2.55
2218,1f4e,1fe0,-33.25,2.45,-4.85
21f6,1f44,1ff5,-31.55,2.95,-5.9
21d1,1f40,1ff5,-29.7,3.15,-5.9
21c0,1f51,1fdd,-28.85,2.3,-4.7
21bf,1f4e,1fbb,-28.8,2.45,-3
21b6,1f50,1f99,-28.35,2.35,-1.3
21a2,1f49,1f84,-27.35,2.7,-0.25
2178,1f4d,1faf,-25.25,2.5,-2.4
217d,1f4d,1f8a,-25.5,2.5,-0.55
217a,1f4a,1f2f,-25.35,2.65,4
215c,1f46,1f01,-23.85,2.85,6.3
2119,1f4f,1ee3,-20.5,2.4,7.8
20d4,1f47,1ed3,-17.05,2.8,8.6
20a1,1f42,1ecd,-14.5,3.05,8.9
20c0,1f44,1ee3,-16.05,2.95,7.8
2105,1f44,1ee6,-19.5,2.95,7.65
212f,1f4e,1ee4,-21.6,2.45,7.75
2176,1f4e,1f00,-25.15,2.45,6.35
2182,1f53,1f05,-25.75,2.2,6.1
216e,1f50,1eec,-24.75,2.35,7.35
2196,1f4d,1f17,-26.75,2.5,5.2
21b4,1f49,1f17,-28.25,2.7,5.2
21c0,1f51,1f1a,-28.85,2.3,5.05
21af,1f52,1ef7,-28,2.25,6.8
217f,1f46,1f95,-25.6,2.85,-1.1
217f,1f46,1f95,-25.6,2.85,-1.1
21d9,1f4b,1f93,-30.1,2.6,-1
21c2,1f51,1f1e,-28.95,2.3,4.85
2184,1f50,1f13,-25.85,2.35,5.4
2148,1f55,1f30,-22.85,2.1,3.95
2124,1f4c,1f72,-21.05,2.55,0.65
2120,1f4f,1f94,-20.85,2.4,-1.05
211a,1f51,1fa9,-20.55,2.3,-2.1
210c,1f4e,1f86,-19.85,2.45,-0.35
210c,1f4e,1f86,-19.85,2.45,-0.35
2157,1f4c,1fdf,-23.6,2.55,-4.8
2157,1f4c,1fdf,-23.6,2.55,-4.8
219c,1f4c,1fc9,-27.05,2.55,-3.7
21ee,1f4a,1fb5,-31.15,2.65,-2.7
2294,1f47,1fac,-39.45,2.8,-2.25
2294,1f47,1fac,-39.45,2.8,-2.25
2321,1f4d,1fbd,-46.5,2.5,-3.1
234c,1f50,1f63,-48.65,2.35,1.4
2340,1f50,1f40,-48.05,2.35,3.15
234b,1f4d,1fad,-48.6,2.5,-2.3
2314,1f49,1f7a,-45.85,2.7,0.25
22b0,1f53,1f73,-40.85,2.2,0.6
2270,1f48,1fa7,-37.65,2.75,-2
226b,1f4d,1f7b,-37.4,2.5,0.2
228e,1f4c,1fba,-39.15,2.55,-2.95
22dc,1f49,1faf,-43.05,2.7,-2.4
233c,1f52,1f8c,-47.85,2.25,-0.65
2350,1f4c,1f94,-48.85,2.55,-1.05
2380,1f4b,1ffb,-51.25,2.6,-6.2
23d9,1f4e,202c,-55.7,2.45,-8.65
2431,1f51,208d,-60.1,2.3,-13.5
246b,1f47,1fdc,-63,2.8,-4.65
2468,1f4d,1f53,-62.85,2.5,2.2
23f6,1f56,1f55,-57.15,2.05,2.1
23f6,1f56,1f55,-57.15,2.05,2.1
23c0,1f4e,1f81,-54.45,2.45,-0.1
236c,1f4b,1f49,-50.25,2.6,2.7
236c,1f4b,1f49,-50.25,2.6,2.7
22fe,1f4f,1f8a,-44.75,2.4,-0.55
2240,1f50,1f44,-35.25,2.35,2.95
2211,1f46,1f4c,-32.9,2.85,2.55
21f6,1f4e,1ef2,-31.55,2.45,7.05
21f6,1f4e,1ef2,-31.55,2.45,7.05
2185,1f43,1f03,-25.9,3,6.2
2124,1f4a,1f22,-21.05,2.65,4.65
2.00E+09,1f50,1f25,-18.05,2.35,4.5
20ec,1f4b,1f6b,-18.25,2.6,1
2150,1f44,1f50,-23.25,2.95,2.35
217b,1f3e,1f43,-25.4,3.25,3
21b1,1f44,1f78,-28.1,2.95,0.35
21b1,1f44,1f78,-28.1,2.95,0.35
21c1,1f4b,1f74,-28.9,2.6,0.55
21c1,1f4b,1f74,-28.9,2.6,0.55
21fb,1f51,1f5e,-31.8,2.3,1.65
2228,1f3c,1fa9,-34.05,3.35,-2.1
22a9,1f37,1fcf,-40.5,3.6,-4
22fb,1f41,1f81,-44.6,3.1,-0.1
2304,1f4a,1f9a,-45.05,2.65,-1.35
2304,1f4a,1f9a,-45.05,2.65,-1.35
22eb,1f45,1f45,-43.8,2.9,2.9
22eb,1f45,1f45,-43.8,2.9,2.9
22c4,1f45,1f42,-41.85,2.9,3.05
225b,1f45,1f5e,-36.6,2.9,1.65
225d,1f47,1fdf,-36.7,2.8,-4.8
226a,1f44,1fbb,-37.35,2.95,-3
229b,1f41,1fe5,-39.8,3.1,-5.1
22ea,1f49,1ffe,-43.75,2.7,-6.35
2372,1f3c,1ff0,-50.55,3.35,-5.65
249b,1f4d,1fa6,-65.4,2.5,-1.95
24c1,1f42,1fd1,-67.3,3.05,-4.1
2494,1f2f,1fa8,-65.05,4,-2.05
2418,1f36,1f9b,-58.85,3.65,-1.4
239c,1f3e,1fc3,-52.65,3.25,-3.4
239c,1f3e,1fc3,-52.65,3.25,-3.4
234d,1f37,1fe2,-48.7,3.6,-4.95
2309,1f39,1f77,-45.3,3.5,0.4
22cf,1f43,1f5f,-42.4,3,1.6
22a9,1f39,1fae,-40.5,3.5,-2.35
229f,1f44,1fdb,-40,2.95,-4.6
2.20E+05,1f39,1fe8,-43.45,3.5,-5.25
2320,1f29,200c,-46.45,4.3,-7.05
2354,1f35,1fc2,-49.05,3.7,-3.35
233b,1f35,1fb5,-47.8,3.7,-2.7
231e,1f38,1f77,-46.35,3.55,0.4
22ff,1f30,1f99,-44.8,3.95,-1.3
22d9,1f30,1f61,-42.9,3.95,1.5
22aa,1f32,1f6d,-40.55,3.85,0.9
228a,1f32,1f93,-38.95,3.85,-1
228a,1f32,1f93,-38.95,3.85,-1
227a,1f38,1fc6,-38.15,3.55,-3.55
2296,1f3b,1f94,-39.55,3.4,-1.05
2295,1f37,1f33,-39.5,3.6,3.8
2277,1f37,1f71,-38,3.6,0.7
2261,1f31,1f72,-36.9,3.9,0.65
224e,1f38,1f6e,-35.95,3.55,0.85
221d,1f34,1f9a,-33.5,3.75,-1.35
222e,1f32,1f9c,-34.35,3.85,-1.45
2241,1f39,1f3b,-35.3,3.5,3.4
228a,1f39,1f8a,-38.95,3.5,-0.55
22ad,1f3e,1f47,-40.7,3.25,2.8
22dd,1f35,1f3a,-43.1,3.7,3.45
239a,1f2e,1f61,-52.55,4.05,1.5
239a,1f2e,1f61,-52.55,4.05,1.5
236f,1f2c,1fb5,-50.4,4.15,-2.7
232e,1f32,1f98,-47.15,3.85,-1.25
22d2,1f3b,1f7b,-42.55,3.4,0.2
22ca,1f3b,1f56,-42.15,3.4,2.05
230b,1f35,1f6b,-45.4,3.7,1
236b,1f32,1f72,-50.2,3.85,0.65
2390,1f2f,1efb,-52.05,4,6.6
23ab,1f30,1f22,-53.4,3.95,4.65
2397,1f2a,1f5f,-52.4,4.25,1.6
2398,1f33,1f9c,-52.45,3.8,-1.45
238f,1f39,1fb7,-52,3.5,-2.8
2365,1f33,1fdd,-49.9,3.8,-4.7
2328,1f31,1fcc,-46.85,3.9,-3.85
22f8,1f34,1fe2,-44.45,3.75,-4.95
22a7,1f37,1fda,-40.4,3.6,-4.55
220f,1f33,200b,-32.8,3.8,-7
21ac,1f35,2006,-27.85,3.7,-6.75
216e,1f31,1fc7,-24.75,3.9,-3.6
2150,1f2b,1fbb,-23.25,4.2,-3
20fe,1f3e,1fb3,-19.15,3.25,-2.6
20fe,1f3e,1fb3,-19.15,3.25,-2.6
20f6,1f37,1fec,-18.75,3.6,-5.45
2.00E+08,1f2f,2047,-18,4,-10
2123,1f34,1fe1,-21,3.75,-4.9
2123,1f34,1fe1,-21,3.75,-4.9
2165,1f36,1fa3,-24.3,3.65,-1.8
218b,1f30,1fcf,-26.2,3.95,-4
2.10E+03,1f30,201c,-30.55,3.95,-7.85
2219,1f30,200b,-33.3,3.95,-7
2219,1f30,200b,-33.3,3.95,-7
2296,1f1b,1fc1,-39.55,5,-3.3
2296,1f1b,1fc1,-39.55,5,-3.3
2296,1f1b,1fc1,-39.55,5,-3.3
2321,1f1f,1f72,-46.5,4.8,0.65
236d,1f1b,1ed4,-50.3,5,8.55
2398,1f21,1f2e,-52.45,4.7,4.05
23b7,1f1e,1f05,-54,4.85,6.1
23d1,1f19,1ef1,-55.3,5.1,7.1
2415,1f19,1e9e,-58.7,5.1,11.25
2415,1f19,1e9e,-58.7,5.1,11.25
2456,1f20,1e5e,-61.95,4.75,14.45
24ac,1f20,1.00E+73,-66.25,4.75,13.4
24ac,1f20,1.00E+73,-66.25,4.75,13.4
24dd,1f25,1.00E+80,-68.7,4.5,12.75
24dd,1f25,1.00E+80,-68.7,4.5,12.75
24d9,1f30,1e9e,-68.5,3.95,11.25
24d9,1f30,1e9e,-68.5,3.95,11.25
24ab,1f1e,1f67,-66.2,4.85,1.2
2.40E+07,1f2a,1f13,-69.15,4.25,5.4
2.40E+07,1f2a,1f13,-69.15,4.25,5.4
241f,1f37,1f39,-59.2,3.6,3.5
241f,1f37,1f39,-59.2,3.6,3.5
2392,1f2a,1f67,-52.15,4.25,1.2
237d,1f35,1f7e,-51.1,3.7,0.05
237d,1f35,1f7e,-51.1,3.7,0.05
22cc,1f43,1f43,-42.25,3,3
215e,1f41,1f58,-23.95,3.1,1.95
215e,1f41,1f58,-23.95,3.1,1.95
20d1,1f3e,1f91,-16.9,3.25,-0.9
2090,1f44,1fbf,-13.65,2.95,-3.2
207d,1f46,1fd7,-12.7,2.85,-4.4
20b4,1f3d,2002,-15.45,3.3,-6.55
20b4,1f3d,2002,-15.45,3.3,-6.55
20cf,1f2e,2006,-16.8,4.05,-6.75
20cf,1f2e,2006,-16.8,4.05,-6.75
20fb,1f3a,1fdb,-19,3.45,-4.6
2138,1f41,1f97,-22.05,3.1,-1.2
2138,1f41,1f97,-22.05,3.1,-1.2
2142,1f3e,1f77,-22.55,3.25,0.4
2162,1f39,1f8d,-24.15,3.5,-0.7
217b,1f37,1f80,-25.4,3.6,-0.05
21a9,1f3e,1fb3,-27.7,3.25,-2.6
21ee,1f35,1fa1,-31.15,3.7,-1.7
2211,1f36,1f63,-32.9,3.65,1.4
21fb,1f39,1f4c,-31.8,3.5,2.55
2228,1f34,1fd1,-34.05,3.75,-4.1
2247,1f2d,1fc3,-35.6,4.1,-3.4
